cow_id,scan_number,day,conductivity_raw_mScm,temperature_C,conductivity_temp_adjusted_mScm,milk_pH,somatic_cell_count,milk_yield_L,clotting,as7343_F1,as7343_F2,as7343_FZ,as7343_F3,as7343_F4,as7343_F5,as7343_FY,as7343_FXL,as7343_F6,as7343_F7,as7343_F8,as7343_NIR,as7343_VIS,as7343_FD,conductivity_deviation,prev_risk_score,risk_moving_avg_3scan,risk_slope,risk_score,risk_label,split
C0277,2,6,5.038,35.62,5.027,6.515,151,20.43,0,1208,908,2630,2200,3146,3545,4824,4943,4632,4205,3928,2693,20074,1364,0.338,14.73,14.73,0.0,14.73,Healthy,train
C0433,2,6,5.927,36.99,5.759,6.861,328,15.98,0,1431,1118,2924,2570,3751,4185,5627,5555,5580,5167,4764,3235,23038,1565,1.07,23.84,27.17,18.84,42.68,Subclinical,train
C0107,6,18,4.879,35.33,4.895,6.564,167,19.19,0,1333,1022,2950,2462,3123,3696,4827,5307,5079,4961,4186,2866,21768,1614,0.206,15.56,12.67,-1.73,13.83,Healthy,train
C0428,1,3,6.219,37.81,5.946,7.061,370,11.8,0,1613,1227,3390,2733,3666,4282,5650,5817,5659,5037,5075,3499,24034,1703,1.257,37.6,38.97,15.88,53.47,Subclinical,train
C0039,3,9,4.367,36.57,4.278,6.886,148,22.78,0,1102,856,2504,1867,2774,2937,3880,4485,4248,3954,3614,2400,17586,1330,-0.411,11.09,11.01,0.88,11.97,Healthy,train
C0581,6,18,4.377,34.91,4.426,6.705,168,16.64,0,1254,893,2681,2097,2867,3269,4373,4900,4484,4392,3660,2466,19401,1515,-0.263,7.21,8.16,0.72,7.93,Healthy,train
C0068,2,6,5.937328047344344,37.03889547286076,5.763810498237332,6.889408943667511,467,14.93977832706932,0,1356,1018,2764,2254,3629,4007,5550,5947,5400,5120,4507,2940,23003,1581,1.0748104982373317,37.53710433149767,37.84734063965841,17.392689345628288,54.92979367712597,Subclinical,train
C0101,3,9,4.619,36.61,4.522,6.641,131,20.8,0,1088,846,2287,1928,2726,3132,4086,4179,3935,3942,3273,2294,17786,1319,-0.167,13.26,13.74,0.95,14.21,Healthy,train
C0611,4,12,4.499,34.86,4.554,6.639,151,20.11,0,1090,835,2265,1972,2526,2861,4064,4423,4072,3808,3309,2310,16978,1277,-0.135,8.42,9.24,1.64,10.06,Healthy,train
C0173,5,15,5.118,36.16,5.054,6.782,258,17.52,0,1224,939,2811,2246,3379,3603,4501,5380,4981,4270,4064,2604,20413,1435,0.365,19.99,18.29,0.79,20.79,Healthy,train
C0072,4,12,6.048006114799428,37.16522296794038,5.856423952234658,6.998072692033614,401,11.341130200780055,0,1505,1123,3077,2545,3636,3937,5289,6089,6150,5256,4623,3067,24159,1694,1.167423952234658,35.92634690576188,37.057134974092286,17.48068426489929,53.40598657707309,Subclinical,train
C0271,4,12,4.818,35.08,4.856,6.684,247,19.66,0,1402,1099,3310,2708,3121,3535,4566,5715,5103,4971,4478,3019,22067,1578,0.167,14.75,16.52,3.55,18.29,Healthy,train
C0566,3,9,5.188,36.53,5.086,6.679,172,19.78,0,1313,972,2902,2314,3256,3783,5052,4967,4639,3874,3942,2673,19950,1381,0.397,17.47,18.63,2.16,19.63,Healthy,train
C0476,4,12,4.518,34.71,4.586,6.665,94,12.76,0,1033,804,2308,1748,2459,2767,3477,3922,3791,3465,3142,2138,15738,1158,-0.103,6.94,8.23,2.58,9.53,Healthy,train
C0422,2,6,5.814,37.06,5.642,7.009,614,12.33,1,1989,1527,4387,3483,4364,4711,5798,7239,7175,6919,5701,4121,29183,1914,0.953,43.58,47.48,27.74,71.32,Clinical,train
C0200,4,12,4.767,35.06,4.807,6.639,32,18.26,0,1105,801,2390,1822,2622,2824,3738,3955,3879,3624,3580,2243,16412,1229,0.118,8.62,8.42,-0.99,7.64,Healthy,train
C0034,3,9,6.28,37.45,6.047,7.13,645,8.1,0,1788,1268,3674,2912,3778,3937,5604,6572,6276,5917,5225,3549,26404,1787,1.358,52.78,55.46,23.41,76.2,Clinical,train
C0603,4,12,5.266,35.31,5.285,6.679,191,13.96,0,1414,995,3012,2403,3269,3806,4742,5396,5088,4710,3938,2643,21970,1456,0.596,15.85,16.47,1.24,17.09,Healthy,train
C0770,1,3,4.913,35.93,4.873,6.705,101,15.17,0,1234,898,2643,2121,2741,3228,4327,4328,4060,3963,3219,2297,18458,1396,0.184,12.11,11.88,-0.91,11.2,Healthy,train
C0766,1,3,4.879,35.76,4.855,6.633,123,26.49,0,1229,900,2555,2151,2714,3058,4307,4167,4213,3773,3297,2283,17774,1364,0.166,13.87,13.87,0.0,13.87,Healthy,train
C0545,4,12,5.08,36.05,5.027,6.718,229,18.49,0,1118,903,2380,2051,2888,3322,4260,4838,4525,4136,3688,2505,18453,1309,0.338,15.24,17.78,5.09,20.32,Healthy,train
C0266,5,15,6.359112600161808,37.51954953860379,6.114231220650328,7.106092346104948,633,9.008490848011968,0,1765,1260,3672,2883,3803,3958,5573,6560,6230,5895,5213,3521,26301,1790,1.4252312206503277,53.23931674452918,55.56867115406842,23.412897897441823,76.65931674452918,Clinical,train
C0325,1,3,4.618,35.13,4.65,6.684,162,22.41,0,1235,940,2723,2064,2733,3304,4237,4614,4449,3918,3543,2696,18440,1399,-0.039,12.6,12.6,0.0,12.6,Healthy,train
C0524,1,3,5.108,34.8,5.176,6.623,116,16.42,0,1220,932,2610,2011,3054,3205,3906,4629,4204,4227,3649,2493,17713,1302,0.487,12.66,14.16,0.59,13.25,Healthy,train
C0249,5,15,5.046,35.34,5.061,6.717,217,25.68,0,1367,1002,3061,2310,2990,3569,4856,5609,5204,4742,4032,2725,21810,1579,0.372,13.39,13.39,0.0,13.39,Healthy,train
C0003,4,12,4.958,35.05,5.0,6.509,190,15.19,0,1261,1017,2749,2203,3116,3469,4635,4923,4728,4771,3740,2613,20002,1482,0.311,12.87,12.89,1.37,14.24,Healthy,train
C0193,3,9,7.467261033614575,37.9882352749048,7.114617653783319,7.113621328933024,778,7.418566038378266,0,1667,1317,3897,3072,4253,4738,5797,6607,6242,5867,5618,4002,27872,1852,2.4256176537833194,75.93216964479949,75.00943067841406,15.5588049231091,91.49097456790858,Clinical,train
C0793,5,15,4.436,34.95,4.482,6.582,114,16.68,0,971,720,2089,1706,2417,2846,3334,3831,3742,3540,3100,2100,15318,1208,-0.207,11.75,8.84,-5.82,5.93,Healthy,train
C0273,2,6,5.841952204810541,36.70340073146622,5.708544117034595,6.996341388260771,477,13.905966383054826,0,1522,1000,3260,2522,3611,4510,5687,6022,5725,5109,4840,3090,24614,1607,1.019544117034595,31.436336662179343,34.16492910877857,18.83990547837142,50.2904306910803,Subclinical,train
C0249,4,12,4.768,35.32,4.784,6.607,167,18.27,0,1407,1022,3021,2444,3217,3813,4733,5476,5369,4727,3998,2804,21826,1581,0.095,14.05,11.33,-5.43,8.62,Healthy,train
C0185,1,3,4.831,35.32,4.848,6.735,161,19.45,0,1292,948,2681,2075,2809,3170,4015,4607,4469,4075,3493,2452,18759,1405,0.159,12.6,12.92,3.48,16.08,Healthy,train
C0152,6,18,5.816,36.79,5.673,6.965,406,10.64,1,1914,1499,4100,3533,4577,5494,7157,7167,7263,6729,6346,4133,30879,2040,0.984,29.31,36.71,27.32,56.63,Subclinical,train
C0192,5,15,4.911,35.77,4.886,6.597,129,25.05,0,1094,832,2547,1886,2777,3124,3852,4034,3900,3496,3342,2203,17453,1332,0.197,15.24,13.31,-3.16,12.08,Healthy,train
C0302,6,18,5.97,37.23,5.774,6.891,370,15.19,0,1419,1139,3039,2481,3306,3730,5124,5518,5127,4813,4259,3077,22015,1452,1.085,25.69,30.83,23.87,49.57,Subclinical,train
C0682,4,12,4.605,36.6,4.509,6.622,129,20.67,0,1108,863,2220,1814,2566,2940,4141,4434,4108,3809,3590,2325,17908,1282,-0.18,10.15,11.99,1.44,11.6,Healthy,train
C0358,5,15,4.843,35.99,4.798,6.743,187,18.02,0,1235,931,2586,2135,2763,3208,3894,4275,4005,3752,3549,2586,17758,1359,0.109,10.82,13.33,5.03,15.85,Healthy,train
C0406,5,15,6.143,37.31,5.932,7.105,532,10.84,1,1751,1403,3921,3020,4507,5323,6725,7213,6631,6423,5958,3926,28229,1927,1.243,42.23,46.4,27.6,69.83,Subclinical,train
C0258,1,3,5.398078550628231,37.307604206247326,5.211707335628425,6.992722243331908,452,17.157200472893262,0,1354,1085,3071,2295,3979,3993,5775,5562,5148,4640,4148,3327,22943,1668,0.5227073356284256,30.823374297921447,31.92069766457904,14.414352802090216,45.23507242709508,Subclinical,train
C0298,2,6,7.47,38.73,7.012,6.9,592,6.6,1,2259,1575,4646,3882,5250,6221,7314,7694,7417,7278,6016,4085,33157,2265,2.323,77.03,71.94,13.92,90.95,Clinical,train
C0448,6,18,4.975,35.4,4.984,6.558,134,23.49,0,1237,861,2587,2143,3061,3587,4302,4826,4644,3867,3527,2555,19119,1409,0.295,18.32,16.43,-4.24,14.08,Healthy,train
C0666,6,18,5.445,34.56,5.542,6.539,58,17.55,0,1003,817,2397,1836,2735,3129,4043,4441,3890,3712,3163,2085,17619,1346,0.853,10.33,11.75,2.85,13.18,Healthy,train
C0400,2,6,4.558,36.24,4.494,6.639,187,21.68,0,1295,974,2847,2422,3294,3788,5155,5497,4949,4538,4240,2887,21450,1463,-0.195,14.44,13.11,-1.46,12.98,Healthy,train
C0317,4,12,4.77,35.73,4.749,6.664,165,19.84,0,1233,971,2670,2343,2916,3296,4542,4786,4772,4202,4289,2877,18950,1364,0.06,14.78,14.78,0.0,14.78,Healthy,train
C0495,4,12,6.54,37.41,6.303,7.15,603,8.4,1,2265,1779,4819,3858,5428,5555,7276,8044,7776,7421,6327,4456,33220,2180,1.614,65.16,60.32,15.54,80.7,Clinical,train
C0502,3,9,5.098,35.34,5.113,6.707,235,20.08,0,1496,1026,3273,2623,3620,4191,5313,5992,5731,5386,4585,3011,24539,1773,0.424,21.37,18.42,-3.41,17.96,Healthy,train
C0328,5,15,5.220558188781752,36.83411349081315,5.0882122453580685,6.871,312,15.54226679109828,0,1511,1082,3462,2495,3369,4015,5076,5309,4969,4969,4541,3141,22077,1678,0.3992122453580682,22.399955186162344,21.91978198114123,8.750801419258663,31.15075660542101,Subclinical,train
C0051,5,15,4.268,36.08,4.221,6.728,96,19.2,0,1050,750,2136,1753,2544,2954,3934,4076,4023,3553,3362,2151,16757,1245,-0.468,7.35,7.95,1.08,8.43,Healthy,train
C0179,4,12,5.513014628877789,36.51767717710133,5.406458159560204,6.811,404,13.513310467569292,0,1518,1095,3176,2682,3524,3909,5140,5492,5689,4983,4039,2923,23246,1726,0.7174581595602044,24.087384599545555,28.75251497348456,16.103575762544125,40.19131244274392,Subclinical,train
C0121,5,15,6.885691683520959,37.36173487425919,6.643937729296674,6.991455351605644,593,11.502585996049037,1,1991,1598,4337,3384,4662,5180,6714,7403,7330,6684,6048,3992,31008,2018,1.9549377292966736,60.13865246290332,60.38774031074608,21.68974816998169,81.828400632885,Clinical,train
C0057,2,6,4.817,35.07,4.856,6.769,125,19.85,0,1031,732,1971,1802,2476,2841,3829,4089,3946,3778,3197,2045,16505,1236,0.167,6.37,9.07,4.55,10.92,Healthy,train
C0583,6,18,5.562457287897342,37.48678680109504,5.349651062801321,7.031351509479447,636,12.921869882732713,1,1835,1169,4231,3366,5537,5125,6968,7502,6782,7050,5905,3868,30942,2159,0.660651062801322,37.47847409986072,46.68713313761522,37.64619707608096,75.12467117594167,Clinical,train
C0045,5,15,4.657,35.91,4.621,6.837,195,22.7,0,1178,893,2685,2144,2886,3150,4317,4807,4510,4228,3775,2453,18994,1358,-0.068,14.43,13.67,-1.51,12.92,Healthy,train
C0752,1,3,6.58,38.71,6.179,7.24,775,13.4,1,2130,1463,4147,3587,5303,6142,7926,8027,7809,7461,6643,4540,33524,2180,1.49,76.62,70.75,13.38,90.0,Clinical,train
C0670,4,12,5.717129968891275,37.31884428745203,5.518396870351149,6.798566510253767,358,11.584265260689117,0,1397,1112,3029,2391,3362,3878,5249,5495,5199,5336,4402,3249,23201,1640,0.8293968703511482,29.631543818213324,28.73242488529816,11.964675278068963,41.61046244525691,Subclinical,train
C0360,4,12,4.679,36.37,4.602,6.728,42,27.2,0,1069,743,2210,1889,2809,2989,4092,4257,4011,3651,3109,2161,17197,1307,-0.087,9.31,9.31,0.0,9.31,Healthy,train
C0013,4,12,6.418,37.11,6.222,6.881,354,16.51,0,1552,1184,3299,2507,3688,4330,5125,6092,5778,5326,4690,3413,23992,1644,1.533,31.63,35.29,22.76,54.4,Subclinical,train
C0029,6,18,4.893,35.61,4.883,6.709,189,17.98,0,1227,995,2720,2171,2954,3243,4368,4541,4129,4095,3570,2334,19602,1481,0.194,13.16,14.22,0.84,14.01,Healthy,train
C0753,4,12,5.510431871575652,36.72955318832914,5.381520127236105,6.909039147798492,325,16.012675336656546,0,1400,1051,3139,2491,3341,3979,5206,5630,4802,4787,4435,3043,21455,1530,0.6925201272361051,22.85991699947109,24.03388297082286,11.511357035118351,34.37127403458944,Subclinical,train
C0275,1,3,4.828,36.18,4.766,6.633,186,13.78,0,1127,858,2592,2064,3260,3599,4658,4601,4447,4256,3818,2447,19322,1404,0.077,15.02,15.8,1.17,16.19,Healthy,train
C0221,5,15,4.917,35.64,4.904,6.674,161,22.4,0,1188,934,2709,2107,2768,3364,4176,4227,4208,3887,3445,2392,18151,1387,0.215,14.86,14.86,0.0,14.86,Healthy,train
C0120,3,9,6.292731313290595,37.04099555538035,6.108631757752561,6.959398222152138,451,11.328615753179577,1,1850,1347,4125,3302,4485,5253,6891,7311,7293,6483,5825,3993,29304,1941,1.4196317577525606,38.86066990031194,43.18423757437182,28.679585452538504,67.54025535285044,Subclinical,train
C0800,6,18,4.401,35.88,4.369,6.56,249,19.79,0,1264,936,2707,2251,2873,3206,4611,4853,4389,4055,3884,2726,18805,1327,-0.32,14.11,13.84,-0.53,13.58,Healthy,train
C0581,1,3,5.253557932793976,35.826821591133864,5.23341374654458,6.731440263954754,422,14.877909750196588,0,1545,1199,3587,2775,4145,4893,6229,5951,5961,5471,4797,3457,24766,1741,0.5444137465445803,22.312536990692298,23.208748720549544,13.368950366970118,35.68148735766242,Subclinical,train
C0678,6,18,3.971,36.6,3.888,6.419,182,20.69,0,1188,870,2717,2178,3174,3568,4475,4506,4316,4162,3420,2455,18643,1348,-0.801,10.11,10.12,1.22,11.33,Healthy,train
C0293,6,18,4.857,35.72,4.837,6.695,165,14.69,0,1348,998,2851,2280,2704,3184,4305,5171,5050,4798,4046,2549,20321,1447,0.148,17.3,16.07,-2.46,14.83,Healthy,train
C0628,1,3,4.739,35.21,4.765,6.687,165,21.52,0,1202,872,2555,2054,2784,3412,4032,4544,4354,4104,3851,2557,18498,1360,0.076,9.26,10.81,2.3,11.55,Healthy,train
C0468,2,6,6.918423460414709,37.47774970892708,6.659033389071144,7.089230200901712,519,5.284677900811673,1,1958,1476,3957,3373,5072,5419,7107,7511,6985,6514,5905,3961,30181,2098,1.9700333890711448,65.77321957367027,62.20689125049588,15.587594555094476,81.36081412876474,Clinical,train
C0456,1,3,4.882,35.6,4.873,6.559,175,21.6,0,1417,1026,2774,2288,3064,3434,4602,4985,4875,4290,3876,2586,20294,1441,0.184,15.46,15.46,0.0,15.46,Healthy,train
C0557,1,3,4.931,35.21,4.958,6.78,223,21.37,0,1305,1040,3118,2400,3427,4024,4752,5371,5244,4530,4502,3007,21964,1528,0.269,17.68,17.68,0.0,17.68,Healthy,train
C0719,6,18,4.606,35.19,4.633,6.733,104,17.49,0,1079,782,2443,1808,2577,3171,3769,4420,3938,3581,3574,2451,16589,1309,-0.056,8.6,9.39,-0.23,8.38,Healthy,train
C0108,3,9,6.53,37.78944986141236,6.2459907862877095,7.170128455142109,507,8.988439037210204,1,1887,1408,4335,3346,4850,5158,7152,7704,7094,6883,5969,4178,31282,2059,1.5569907862877097,61.81277287817247,58.385358797949365,17.167961534660975,78.97411056454749,Clinical,train
C0190,4,12,4.403,35.63,4.392,6.649,99,19.21,0,1016,784,2209,1671,2303,2755,3442,3877,3758,3701,3342,2109,15817,1154,-0.297,10.54,9.13,-2.72,7.83,Healthy,train
C0309,1,3,4.91,35.45,4.915,6.603,179,21.35,0,1270,906,2643,2086,2684,3190,3810,4622,4708,4161,3371,2442,18708,1312,0.226,16.35,15.27,-2.53,13.81,Healthy,train
C0251,1,3,6.666056417812958,37.97030391203938,6.353086809016896,7.020907371523214,502,10.958673348729548,1,1868,1355,4119,3393,4374,4207,5429,6927,6940,6929,5680,4054,28531,1958,1.6640868090168954,51.10682994175869,51.80387811326328,28.272349390501525,79.37917933226021,Clinical,train
C0481,2,6,6.019,37.84,5.751,7.039,428,12.99,0,1770,1264,3815,2931,4028,4559,6326,5903,6083,5285,5460,3675,25520,1832,1.062,36.29,38.9,17.74,54.03,Subclinical,train
C0364,5,15,5.8551209889025975,37.79245108790278,5.599401627501382,6.994312568538023,774,12.04925340513717,1,1935,1388,4050,3471,4678,5122,6554,7356,7143,6031,6257,4328,28724,2002,0.9104016275013824,56.440773215871786,59.42542808967036,30.0834449847726,86.52421820064438,Clinical,train
C0296,6,18,5.132,35.93,5.09,6.713,230,17.48,0,1255,933,2649,2120,2923,3504,4594,4706,4520,4127,3661,2404,19590,1422,0.401,15.57,17.94,4.74,20.31,Healthy,train
C0317,1,3,5.421,36.36,5.332,6.776,325,18.06,0,1394,1041,2988,2535,3341,3767,5127,5701,4988,4937,4552,2956,21787,1550,0.643,20.31,23.11,13.13,33.44,Subclinical,train
C0057,3,9,4.629,34.64,4.705,6.518,171,17.26,0,1216,927,2737,2224,2911,3311,4640,4381,4376,4110,3604,2514,18963,1439,0.016,9.43,11.67,3.18,12.61,Healthy,train
C0127,4,12,8.09,38.62,7.61,7.19,680,12.1,1,2279,1635,4719,4063,5010,4903,5840,8415,7965,7855,7043,4653,33665,2174,2.921,83.43,80.46,13.35,96.78,Clinical,train
C0149,6,18,4.425,35.83,4.397,6.687,83,19.39,0,1018,736,2155,1797,2409,2707,3546,4017,3825,3469,3326,2133,16619,1173,-0.292,9.01,9.35,1.53,10.54,Healthy,train
C0206,5,15,5.167,36.56,5.063,6.813,245,16.0,0,1393,1067,2859,2518,3292,3983,4635,5788,4868,5121,4489,3203,23130,1720,0.374,21.25,19.92,3.17,24.42,Healthy,train
C0012,1,3,4.331,35.85,4.302,6.633,124,19.83,0,1185,907,2459,1965,3068,3332,4082,4769,4279,4212,3268,2481,18398,1359,-0.387,12.85,10.37,-4.57,8.27,Healthy,train
C0626,5,15,4.347,35.73,4.328,6.418,174,18.52,0,1399,985,2943,2152,2912,3268,4350,4411,4479,3932,3844,2788,19388,1414,-0.361,11.33,11.33,0.0,11.33,Healthy,train
C0790,6,18,6.352,37.45,6.117,7.061,594,11.7,1,1995,1627,4438,3498,4978,5348,6346,7441,7313,7110,6482,4305,31383,2054,1.428,49.57,53.01,28.55,78.11,Clinical,train
C0325,4,12,6.736,37.2,6.518,6.885,397,11.6,0,1639,1269,3661,2835,3850,4198,5632,6452,5843,5386,5029,3459,25121,1688,1.829,46.07,44.84,15.82,61.89,Subclinical,train
C0633,6,18,4.53,35.55,4.526,6.773,181,23.55,0,1295,899,2767,2271,3127,3528,4596,4755,4456,4129,3768,2554,19396,1418,-0.163,15.05,13.81,-2.39,12.66,Healthy,train
C0691,5,15,5.322,36.46,5.225,6.776,271,17.16,0,1305,1073,2979,2398,3191,3676,4754,5267,4933,4555,4251,2726,21851,1503,0.536,15.9,19.25,11.89,27.79,Healthy,train
C0502,6,18,4.629,34.98,4.675,6.461,116,17.21,0,1057,850,2356,1842,2632,3298,4033,4445,4056,3789,3510,2272,17980,1372,-0.014,9.02,8.75,-0.55,8.48,Healthy,train
C0233,3,9,5.013,35.21,5.041,6.533,85,24.25,0,1065,759,2121,1753,2441,2918,3829,4496,4359,3777,3611,2398,17234,1252,0.352,11.53,10.44,0.57,12.1,Healthy,train
C0654,6,18,7.29,37.86,6.963,7.15,499,10.3,0,1895,1408,4018,3167,3632,4039,4994,6058,5909,5418,4960,3616,24750,1719,2.274,61.77,58.64,16.34,78.1,Clinical,test
C0729,4,12,5.889,36.44,5.784,6.856,362,14.19,0,1392,1137,3115,2648,3106,3618,4767,6118,5181,5043,4353,3060,23648,1735,1.095,26.08,29.37,18.1,44.18,Subclinical,test
C0523,4,12,4.811,35.4,4.82,6.689,162,28.86,0,1145,831,2357,2038,2754,3263,4047,4706,4539,4030,3347,2332,18164,1389,0.131,16.31,14.29,-1.16,15.15,Healthy,test
C0436,1,3,4.957,35.66,4.942,6.549,124,20.52,0,1174,847,2547,1989,2750,3008,4196,4557,4291,3759,3609,2470,18070,1420,0.253,13.19,13.19,0.0,13.19,Healthy,test
C0541,4,12,4.836,35.26,4.858,6.455,137,20.1,0,1133,856,2456,2021,2852,3380,4125,4704,4159,4200,3336,2432,18354,1360,0.169,15.17,12.49,-3.78,11.38,Healthy,test
C0276,1,3,4.819,35.7,4.801,6.667,138,20.9,0,1264,848,2731,2096,2833,3270,4218,5311,4386,4188,3744,2544,19242,1370,0.112,16.16,16.16,0.0,16.16,Healthy,test
C0099,5,15,4.901,36.18,4.838,6.654,130,24.3,0,1126,845,2437,2027,2766,3176,4121,4271,4231,3850,3689,2481,17550,1329,0.149,12.95,13.34,2.9,15.85,Healthy,test
C0305,6,18,5.052,36.08,4.996,6.777,163,23.72,0,1279,957,2568,2185,2745,3461,4333,5197,4586,4343,3716,2586,20041,1436,0.307,15.94,15.88,1.75,17.69,Healthy,test
C0630,2,6,3.902,35.14,3.929,6.7,153,14.57,0,1161,955,2735,2078,2888,3189,4341,4853,4475,4252,4003,2712,19401,1436,-0.76,8.6,8.79,0.38,8.98,Healthy,test
C0168,5,15,5.11,35.4,5.12,6.749,77,18.65,0,1270,821,2615,2080,2871,3148,4021,4656,4225,4468,3593,2399,18589,1346,0.431,12.5,12.08,-0.3,12.19,Healthy,test
C0732,6,18,5.232,35.53,5.229,6.63,60,23.62,0,989,789,2162,1773,2505,2875,3633,3674,3715,3583,3375,2174,15788,1252,0.54,10.46,13.06,5.38,15.84,Healthy,test
C0120,6,18,4.967,35.68,4.95,6.737,122,21.51,0,1246,934,2639,2332,2971,3398,4400,4350,4469,4112,3627,2458,19708,1453,0.261,13.59,15.35,1.35,14.94,Healthy,test
C0018,3,9,4.734,36.36,4.657,6.711,144,18.11,0,1254,900,2483,2289,2966,3507,4419,4525,4406,4075,3655,2406,19084,1358,-0.032,14.05,13.65,0.2,14.25,Healthy,test
C0466,3,9,4.609,36.02,4.563,6.723,87,19.75,0,1016,747,2283,1863,2496,2838,3898,4058,3818,3574,3085,2109,16386,1237,-0.126,10.94,10.26,-1.27,9.67,Healthy,test
C0038,1,3,4.83,35.89,4.794,6.672,154,21.44,0,1123,763,2430,1875,2682,2975,4087,4768,3979,3654,3641,2262,17902,1304,0.105,14.09,14.09,0.0,14.09,Healthy,test
C0476,1,3,4.812,35.84,4.781,6.677,155,23.12,0,1152,858,2516,1986,2922,3466,4109,4797,4724,4278,3720,2587,19555,1454,0.092,11.98,11.98,0.0,11.98,Healthy,test
C0620,6,18,4.78,35.24,4.804,6.579,140,24.15,0,1222,902,2631,2006,2670,3211,3988,4338,4341,3947,3435,2466,18507,1384,0.115,14.03,12.75,-2.73,11.3,Healthy,test
C0643,2,6,4.533,35.72,4.514,6.919,87,24.4,0,1073,814,2403,1902,2688,3078,3558,4211,3659,3756,3072,2208,16636,1280,-0.175,9.7,9.53,-0.34,9.36,Healthy,test
C0277,4,12,4.76,35.37,4.772,6.79,189,23.5,0,1170,925,2702,2132,3081,3420,4372,4527,4366,4117,3633,2586,19198,1351,0.083,12.66,13.18,-0.83,11.83,Healthy,test
C0615,2,6,4.958,35.94,4.917,6.71,182,19.65,0,1267,1061,2967,2473,3218,3964,5033,5721,5211,4912,4550,2979,21686,1555,0.228,10.53,14.98,8.9,19.42,Healthy,test
C0030,5,15,4.64,35.93,4.602,6.805,174,21.99,0,1176,918,2724,2151,2982,3277,4482,4548,4620,4317,3806,2463,19200,1452,-0.087,10.48,11.71,0.41,10.89,Healthy,test
C0669,2,6,4.818,35.38,4.829,6.561,184,25.63,0,1138,842,2382,2016,2386,3043,3965,4216,3953,3737,3119,2052,17540,1249,0.14,10.89,11.76,1.73,12.62,Healthy,test
C0780,4,12,5.646,36.45,5.544,6.961,327,14.6,0,1471,1081,3032,2699,3899,4314,5407,5977,5514,5301,4709,3076,24237,1678,0.855,18.24,22.81,17.93,36.17,Subclinical,test
C0219,1,3,4.586,35.82,4.558,6.583,174,23.49,0,1212,841,2503,2091,2645,3153,3930,4807,4664,4127,3789,2398,19162,1328,-0.131,12.1,12.1,0.0,12.1,Healthy,test
C0211,3,9,4.915,34.17,5.039,6.727,125,15.92,0,1240,926,2665,2188,3084,3484,4779,4465,4319,4050,3643,2698,19470,1374,0.35,9.4,10.14,1.18,10.58,Healthy,test
C0608,3,9,5.191,35.0,5.24,6.68,84,26.07,0,1057,778,2377,1892,2393,2938,3805,4157,3891,3444,3018,2101,16490,1273,0.551,11.66,13.12,3.25,14.92,Healthy,test
C0469,4,12,4.683,36.2,4.621,6.597,126,19.05,0,1121,788,2315,1858,2495,2863,4080,4109,3806,3505,2947,2168,16409,1274,-0.068,14.43,14.05,-1.86,12.56,Healthy,test
C0625,5,15,5.845,37.76,5.594,7.009,577,14.33,1,2377,1725,4612,3810,4923,5282,7117,7718,7580,6855,6787,4955,31386,2125,0.905,43.65,48.91,28.04,71.69,Clinical,test
C0775,3,9,4.78,35.02,4.824,6.759,203,19.46,0,1269,966,2907,2377,3060,3512,4570,5047,4213,4178,3871,2789,20021,1370,0.135,11.79,13.7,3.69,15.48,Healthy,test
C0218,5,15,4.789,35.89,4.754,6.7,207,16.54,0,1279,980,2669,2383,2928,3475,4514,4701,4115,4291,3690,2441,18971,1392,0.065,13.31,13.85,0.88,14.19,Healthy,test
