cow_id,scan_number,day,conductivity_raw_mScm,temperature_C,conductivity_temp_adjusted_mScm,milk_pH,somatic_cell_count,milk_yield_L,clotting,as7343_F1,as7343_F2,as7343_FZ,as7343_F3,as7343_F4,as7343_F5,as7343_FY,as7343_FXL,as7343_F6,as7343_F7,as7343_F8,as7343_NIR,as7343_VIS,as7343_FD,conductivity_deviation,risk_label
C0633,1,3,4.173,34.95,4.217,6.512,124,19.64,0,1076,871,2456,1895,2758,3112,4146,4269,4188,3932,3394,2342,17270,1266,-0.472,Healthy
C0633,2,6,4.276,35.01,4.316,6.533,142,19.65,0,1081,854,2496,2005,2900,3088,4020,4930,4153,4053,3312,2210,18506,1339,-0.373,Healthy
C0633,3,9,4.158,34.94,4.202,6.53,131,19.81,0,1103,820,2600,1887,2859,3227,4419,4465,4429,3741,3504,2340,18097,1248,-0.487,Healthy
C0633,4,12,4.38,35.08,4.415,6.577,133,20.18,0,1119,857,2404,1945,2943,3053,4212,4744,4467,4098,3568,2089,18034,1362,-0.274,Healthy
C0633,5,15,4.131,35.02,4.169,6.534,134,19.3,0,1083,790,2288,1984,2776,3264,3959,4361,4179,3965,3342,2114,17992,1330,-0.52,Healthy
C0633,6,18,4.008,34.89,4.054,6.513,127,19.98,0,1142,784,2401,1985,2837,3194,4116,4238,4055,3777,3141,2128,17536,1323,-0.635,Healthy
C0634,1,3,4.525,35.54,4.522,6.604,152,25.4,0,1212,968,2615,2201,2908,3347,4533,4719,4014,3935,3525,2325,19081,1536,-0.167,Healthy
C0634,2,6,4.447,35.44,4.452,6.602,138,26.48,0,1197,832,2506,2038,2775,2982,4323,4306,4093,3794,3204,2138,17535,1294,-0.237,Healthy
C0634,3,9,4.362,35.53,4.36,6.591,147,24.65,0,1193,877,2475,2108,2820,3199,3977,4633,4280,4039,3273,2189,19098,1410,-0.329,Healthy
C0634,4,12,4.338,35.61,4.329,6.592,132,25.98,0,1148,878,2562,2053,2622,3020,4195,4507,3943,3765,3323,2196,17747,1298,-0.36,Healthy
C0634,5,15,4.304,35.68,4.289,6.585,134,25.64,0,1150,838,2374,2009,2599,3100,4066,4390,4580,3739,3311,2194,17716,1317,-0.4,Healthy
C0634,6,18,4.45,35.54,4.447,6.624,156,25.77,0,1199,921,2593,2072,2783,3095,4323,4703,4443,4381,3446,2200,19293,1367,-0.242,Healthy
C0635,1,3,5.586,35.67,5.568,6.576,166,21.11,0,1206,886,2587,2173,3159,3400,4486,5132,4724,4319,4141,2606,19851,1392,0.879,Healthy
C0635,2,6,5.39,35.83,5.356,6.574,162,21.19,0,1116,886,2464,1930,2880,3138,4389,4770,4459,4132,3906,2566,19886,1363,0.667,Healthy
C0635,3,9,5.655,35.73,5.63,6.584,178,20.61,0,1153,930,2472,2238,3082,3450,4730,4910,4839,4292,3910,2880,20363,1421,0.941,Healthy
C0635,4,12,5.48,35.61,5.469,6.558,165,20.94,0,1230,894,2444,2084,2809,3235,4199,5055,4618,4284,4371,3007,18947,1403,0.78,Healthy
C0635,5,15,5.444,35.78,5.415,6.563,178,21.21,0,1243,958,2542,2012,3043,3650,4538,5072,4650,4632,4027,2899,20081,1440,0.726,Healthy
C0635,6,18,5.588,35.7,5.567,6.599,160,20.42,0,1161,829,2497,1942,2847,3248,4036,4643,4607,4208,3738,2558,18636,1365,0.878,Healthy
C0637,1,3,5.038,35.62,5.027,6.515,151,20.43,0,1208,908,2630,2200,3146,3545,4824,4943,4632,4205,3928,2693,20074,1364,0.338,Healthy
C0637,2,6,4.769,35.61,4.759,6.561,149,20.23,0,1175,857,2500,2041,3013,3573,4690,4370,4220,4362,4197,2640,18905,1355,0.07,Healthy
C0637,3,9,4.989,35.55,4.984,6.533,148,21.01,0,1196,899,2707,2136,3103,3622,4544,5191,4594,4022,3801,2938,19660,1395,0.295,Healthy
C0637,4,12,4.9,35.55,4.895,6.548,154,20.07,0,1131,877,2638,2120,3179,3661,4905,4897,4869,4275,4012,2783,20117,1486,0.206,Healthy
C0637,5,15,4.984,35.54,4.98,6.533,152,21.15,0,1295,933,2798,2177,3053,3676,4821,5057,4723,4216,3958,2850,20006,1426,0.291,Healthy
C0637,6,18,4.83,35.53,4.827,6.532,133,21.26,0,1162,862,2494,2057,3184,3403,4770,4467,4496,3983,3955,2628,18545,1326,0.138,Healthy
C0639,1,3,4.029,35.12,4.058,6.73,185,21.4,0,1172,871,2517,2045,2749,3124,4261,4576,4141,3851,3513,2568,18412,1351,-0.631,Healthy
C0639,2,6,4.169,35.02,4.207,6.746,175,20.98,0,1198,855,2464,1957,2741,3020,4175,4202,4119,3849,3582,2295,17019,1271,-0.482,Healthy
C0639,3,9,4.016,35.06,4.05,6.721,195,21.0,0,1201,895,2654,2005,2869,3338,4174,4481,4256,4012,3473,2321,18301,1313,-0.639,Healthy
C0639,4,12,4.045,35.11,4.075,6.723,187,21.06,0,1216,878,2353,1955,2975,3168,4374,4482,4061,3924,3641,2421,18056,1374,-0.614,Healthy
C0639,5,15,4.143,35.0,4.182,6.758,180,21.3,0,1166,886,2493,2020,2734,3180,4416,4442,4132,3587,3591,2539,18127,1266,-0.507,Healthy
C0639,6,18,4.029,34.98,4.069,6.791,188,21.66,0,1098,840,2469,2037,2716,3227,3934,4541,4164,4014,3433,2306,18087,1286,-0.62,Healthy
C0640,1,3,4.645,35.47,4.648,6.877,164,21.79,0,1067,845,2312,1938,2648,2947,3867,4491,4078,4228,3196,2307,17478,1395,-0.041,Healthy
C0640,2,6,4.762,35.56,4.757,6.845,182,20.49,0,1093,844,2462,1959,2626,2951,3990,4491,4168,4105,3627,2351,17803,1324,0.068,Healthy
C0640,3,9,4.58,35.51,4.579,6.83,177,21.34,0,1177,855,2384,1967,2612,2953,3669,4507,4310,3916,3523,2237,17480,1318,-0.11,Healthy
C0640,4,12,4.66,35.42,4.667,6.817,178,21.15,0,1146,898,2279,1907,2729,2889,3975,4432,4111,4127,3421,2199,17343,1249,-0.022,Healthy
C0640,5,15,4.49,35.47,4.493,6.866,184,20.99,0,1138,882,2461,1939,2435,2959,4066,4717,4203,3922,3425,2404,17827,1352,-0.196,Healthy
C0640,6,18,4.601,35.48,4.603,6.79,181,20.98,0,1118,818,2429,1969,2429,2724,3961,4476,4568,3905,3498,2291,16851,1339,-0.086,Healthy
C0643,1,3,4.731,35.61,4.721,6.863,81,24.82,0,1045,812,2380,1838,2684,2916,3891,4247,3682,3429,3107,2035,16492,1244,0.032,Healthy
C0643,2,6,4.533,35.72,4.514,6.919,87,24.4,0,1073,814,2403,1902,2688,3078,3558,4211,3659,3756,3072,2208,16636,1280,-0.175,Healthy
C0643,3,9,4.588,35.59,4.58,6.896,86,24.77,0,1030,787,2298,1921,2566,2880,3754,4164,3636,3548,3248,2174,16065,1262,-0.109,Healthy
C0643,4,12,4.551,35.85,4.521,6.883,89,24.77,0,1089,778,2249,1900,2525,2884,3897,4085,3925,3451,3093,2124,16974,1229,-0.168,Healthy
C0643,5,15,4.527,35.73,4.507,6.865,82,25.15,0,1025,729,2141,1803,2335,2846,3814,3918,3669,3516,3204,2027,15664,1237,-0.182,Healthy
C0643,6,18,4.836,35.82,4.807,6.879,59,25.48,0,965,728,2186,1847,2386,2803,3736,3873,3554,3396,2841,1916,15448,1241,0.118,Healthy
C0644,1,3,4.679,35.87,4.646,6.563,117,22.14,0,1024,808,2172,1718,2545,2945,3844,3785,3453,3436,2983,2001,15965,1273,-0.043,Healthy
C0644,2,6,4.812,35.95,4.771,6.564,127,22.67,0,1003,838,2382,1993,2728,3132,4146,4057,3876,3582,2979,2203,17570,1310,0.082,Healthy
C0644,3,9,4.68,36.0,4.636,6.583,113,22.36,0,1095,816,2520,1971,2574,3040,3938,3840,3799,3513,3275,2112,17091,1332,-0.053,Healthy
C0644,4,12,4.798,35.95,4.757,6.569,138,21.78,0,1130,805,2287,1997,2797,3246,4207,4005,3787,3426,3327,2149,16943,1304,0.068,Healthy
C0644,5,15,4.603,35.89,4.569,6.583,128,22.4,0,1069,757,2383,1774,2514,2940,3798,3625,3509,3357,3011,1997,15882,1227,-0.12,Healthy
C0644,6,18,4.7,35.91,4.663,6.581,128,21.86,0,1158,792,2468,1827,2786,3173,4013,3811,3563,3298,3030,2040,17218,1338,-0.026,Healthy
C0646,1,3,4.426,34.99,4.469,6.424,169,27.11,0,1271,939,2794,2498,3034,3548,4814,4642,4709,4458,3869,2610,20328,1519,-0.22,Healthy
C0646,2,6,4.302,35.02,4.341,6.495,185,26.57,0,1242,985,2803,2411,3280,3462,4676,4659,4637,4412,3887,2634,20484,1434,-0.348,Healthy
C0646,3,9,4.423,35.06,4.46,6.502,171,26.52,0,1262,1054,2859,2250,2960,3446,4722,4853,4612,4223,3761,2677,19890,1491,-0.229,Healthy
C0646,4,12,4.253,35.01,4.293,6.45,178,26.2,0,1294,1001,2727,2418,2861,3144,4390,4568,4225,4092,3773,2695,18435,1301,-0.396,Healthy
C0646,5,15,4.306,34.89,4.356,6.456,169,27.7,0,1303,999,2774,2346,3103,3446,4452,4738,4529,4285,3644,2623,19419,1410,-0.333,Healthy
C0646,6,18,4.243,35.03,4.281,6.469,193,26.27,0,1250,950,2914,2166,2976,3344,4491,4560,4253,4173,3850,2514,19090,1426,-0.408,Healthy
C0647,1,3,5.052,35.83,5.02,6.71,151,20.85,0,1104,837,2454,2063,2625,2822,3686,4056,3595,3254,3299,2212,16255,1239,0.331,Healthy
C0647,2,6,4.605,35.8,4.579,6.71,153,21.24,0,1126,820,2416,1835,2370,2818,3743,4228,3709,3418,3171,2148,16182,1260,-0.11,Healthy
C0647,3,9,4.849,35.68,4.832,6.742,156,20.07,0,1083,811,2339,1854,2485,2841,3271,3780,3684,3553,3110,2151,15719,1277,0.143,Healthy
C0647,4,12,4.757,35.86,4.724,6.68,155,20.5,0,1099,821,2379,1935,2464,2872,3626,4106,3814,3613,3061,2135,17005,1260,0.035,Healthy
C0647,5,15,4.771,35.9,4.735,6.756,155,20.65,0,1021,795,2207,1839,2328,2807,3584,4098,3519,3318,3243,2177,16400,1189,0.046,Healthy
C0647,6,18,4.484,35.77,4.461,6.717,143,20.6,0,1020,773,2311,1827,2471,2790,3436,3771,3964,3314,3086,2157,16338,1198,-0.228,Healthy
C0648,1,3,4.146,36.62,4.058,6.464,104,17.79,0,1170,831,2487,2026,2726,3188,4107,4261,3871,3638,3192,2364,16792,1270,-0.631,Healthy
C0648,2,6,4.088,36.51,4.01,6.458,83,18.03,0,1151,797,2255,1963,2542,2934,3731,3910,3667,3409,3165,2223,16695,1324,-0.679,Healthy
C0648,3,9,4.079,36.54,3.998,6.467,103,16.95,0,1182,868,2436,1809,2585,3035,3946,3847,3756,3677,3269,2202,17075,1275,-0.691,Healthy
C0648,4,12,4.09,36.62,4.003,6.489,91,17.64,0,1120,823,2355,1941,2564,3052,3777,4164,3841,3394,3380,2057,16747,1368,-0.686,Healthy
C0648,5,15,4.09,36.72,3.995,6.476,102,17.25,0,1137,857,2649,1959,2579,3118,4101,4118,3822,3697,3269,2396,17210,1239,-0.694,Healthy
C0648,6,18,3.964,36.64,3.878,6.45,90,18.73,0,1106,783,2319,1796,2569,2691,3769,3765,3467,3511,3198,1924,15884,1145,-0.811,Healthy
C0649,1,3,3.943,35.59,3.936,6.629,188,25.42,0,1259,884,2800,2087,3067,3347,4434,4821,4461,4381,3599,2422,19943,1457,-0.753,Healthy
C0649,2,6,3.949,35.51,3.948,6.616,186,24.76,0,1105,893,2706,1908,3074,3095,4314,5086,4770,4292,3411,2284,19520,1398,-0.741,Healthy
C0649,3,9,3.989,35.54,3.986,6.626,182,24.65,0,1156,868,2604,2042,2945,3090,4682,5017,4778,4378,3614,2436,20044,1419,-0.703,Healthy
C0649,4,12,4.034,35.52,4.032,6.621,195,25.1,0,1240,884,2615,2242,2927,3311,4368,5205,4829,4355,3785,2371,20148,1459,-0.657,Healthy
C0649,5,15,4.072,35.51,4.071,6.637,187,24.85,0,1099,917,2386,2112,2787,3210,4099,4970,4530,4240,3583,2440,19359,1359,-0.618,Healthy
C0649,6,18,3.909,35.73,3.892,6.638,182,25.66,0,1129,861,2449,2026,2865,3158,4005,4708,4486,4010,3490,2352,18646,1400,-0.797,Healthy
C0650,1,3,4.753,35.71,4.734,6.673,130,23.13,0,1149,860,2611,1959,2949,3125,4480,4272,4667,4360,3656,2514,18439,1373,0.045,Healthy
C0650,2,6,4.98,35.98,4.935,6.726,173,18.36,0,1278,1022,2765,2322,3188,3749,5028,5295,4959,4907,3893,2624,20713,1473,0.246,Healthy
C0650,3,9,5.463,36.38,5.372,6.801,211,18.64,0,1413,1101,3134,2613,3518,3941,5109,5848,5725,5012,4296,3012,23496,1652,0.683,Healthy
C0650,4,12,5.939,36.85,5.787,6.896,280,15.7,0,1499,1121,3047,2745,3919,4358,5527,6275,5821,5129,4308,2953,24747,1797,1.098,Subclinical
C0650,5,15,6.426,37.46,6.187,7.009,346,14.01,0,1630,1206,3488,2679,3881,4378,5770,6877,6084,5880,4790,3323,25641,1749,1.498,Subclinical
C0650,6,18,7.03,38.03,6.692,7.14,422,11.4,0,1701,1277,3863,2914,4471,4774,6304,7064,6710,6082,5423,3464,28138,1876,2.003,Clinical
C0651,1,3,4.654,35.41,4.662,6.677,166,19.86,0,1278,948,2633,2399,3159,3626,4366,5152,4939,4286,3701,2674,20143,1488,-0.027,Healthy
C0651,2,6,4.772,35.49,4.773,6.659,163,20.07,0,1242,994,2860,2184,3116,3548,4813,5126,4932,4395,3767,2754,20387,1441,0.084,Healthy
C0651,3,9,4.62,35.48,4.622,6.651,177,19.37,0,1384,990,3030,2377,3147,3704,4997,4935,4847,4331,4000,2771,20320,1489,-0.067,Healthy
C0651,4,12,4.997,35.41,5.006,6.649,153,19.8,0,1276,983,2997,2144,3148,3636,4380,4843,4687,4500,3770,2600,20226,1499,0.317,Healthy
C0651,5,15,4.82,35.34,4.835,6.674,156,19.94,0,1280,1033,2832,2304,3279,3484,5072,5373,4631,4306,4127,2676,20613,1547,0.146,Healthy
C0651,6,18,4.89,35.38,4.901,6.659,168,20.29,0,1336,1027,2952,2369,3171,3717,5034,4991,4938,4306,3776,2615,21140,1498,0.212,Healthy
C0652,1,3,4.596,36.3,4.526,6.686,110,18.68,0,1159,876,2710,2083,2704,2890,3475,4761,4125,3928,3726,2521,17177,1235,-0.163,Healthy
C0652,2,6,4.77,36.14,4.712,6.672,103,17.06,0,1146,890,2565,2080,2534,2814,3525,4440,4568,4040,3691,2380,17947,1326,0.023,Healthy
C0652,3,9,4.806,36.13,4.748,6.663,114,18.27,0,1219,870,2736,2024,2652,2954,3931,4892,4595,3895,3776,2455,18266,1363,0.059,Healthy
C0652,4,12,4.778,36.23,4.712,6.692,119,17.83,0,1197,922,2620,2058,2548,3123,4139,4817,4354,4471,3701,2517,18354,1332,0.023,Healthy
C0652,5,15,4.764,36.21,4.7,6.654,106,19.31,0,1262,880,2565,2078,2624,2765,3855,4559,4499,3966,3634,2391,17854,1338,0.011,Healthy
C0652,6,18,4.736,36.09,4.683,6.633,116,17.68,0,1182,900,2511,2124,2587,3039,3875,4783,4460,3775,3473,2546,17547,1394,-0.006,Healthy
C0654,1,3,4.52,35.58,4.513,6.674,162,21.41,0,1240,915,2406,2140,2579,2854,3995,4620,4029,3991,3513,2321,17932,1262,-0.176,Healthy
C0654,2,6,5.154,36.02,5.103,6.727,186,18.07,0,1312,974,3002,2256,2928,3270,4230,4588,4304,4190,3692,2521,19568,1420,0.414,Healthy
C0654,3,9,5.488,36.35,5.399,6.804,245,15.9,0,1398,1039,3026,2556,3189,3666,4583,4844,4689,4519,4086,2903,21465,1502,0.71,Healthy
C0654,4,12,5.795,36.79,5.653,6.901,304,15.47,0,1454,1120,3329,2640,3126,3825,4935,5136,5286,4716,4383,2866,21367,1548,0.964,Subclinical
C0654,5,15,6.621,37.24,6.402,7.017,397,12.9,0,1643,1197,3566,2621,3702,4255,5279,5746,5112,5108,4508,3147,23521,1653,1.713,Subclinical
C0654,6,18,7.29,37.86,6.963,7.15,499,10.3,0,1895,1408,4018,3167,3632,4039,4994,6058,5909,5418,4960,3616,24750,1719,2.274,Clinical
C0655,1,3,4.725,35.74,4.703,6.665,161,19.39,0,1373,993,2885,2319,3093,3667,5011,5039,4511,4521,4076,2644,21601,1495,0.014,Healthy
C0655,2,6,5.013,36.18,4.948,6.698,153,19.46,0,1449,1032,3017,2521,2997,3757,4913,5033,5047,4622,4369,2834,21575,1511,0.259,Healthy
C0655,3,9,5.321,36.76,5.194,6.745,205,17.77,0,1491,1116,3187,2433,3553,3869,5258,5833,5141,4704,4338,3156,22813,1616,0.505,Healthy
C0655,4,12,5.716,37.18,5.534,6.806,262,14.16,0,1645,1191,3428,2961,3582,4253,5655,6195,5238,5084,4684,3028,24906,1680,0.845,Subclinical
C0655,5,15,6.404,37.98,6.102,6.877,314,13.19,1,2080,1621,4915,3758,5050,5640,7517,7644,7542,6422,6240,4244,32365,2128,1.413,Subclinical
C0655,6,18,7.01,38.84,6.565,6.96,391,9.8,1,2187,1731,4759,3668,5053,4588,6466,7249,7016,6628,6849,4491,30879,2064,1.876,Clinical
C0658,1,3,5.061,36.38,4.976,6.718,174,24.39,0,1227,913,2700,2135,2977,3576,4566,4783,4345,4501,3798,2541,19598,1455,0.287,Healthy
C0658,2,6,4.867,36.36,4.787,6.74,169,25.02,0,1296,949,2764,2186,2779,3587,4513,4495,4270,4031,3980,2661,19557,1401,0.098,Healthy
C0658,3,9,4.979,36.15,4.918,6.734,163,24.53,0,1194,945,2549,2145,2961,3481,4408,4899,4670,4241,3896,2797,19551,1419,0.229,Healthy
C0658,4,12,4.943,36.26,4.872,6.733,171,24.74,0,1283,918,2609,2279,3065,3498,4153,4650,4283,4006,3723,2492,18647,1369,0.183,Healthy
C0658,5,15,4.982,36.33,4.903,6.743,155,24.47,0,1190,883,2653,2117,3076,3164,4757,5217,4768,4454,4140,2805,19391,1401,0.214,Healthy
C0658,6,18,4.949,36.32,4.872,6.745,170,25.12,0,1279,935,2595,2093,3163,3429,4413,4878,4783,4286,3999,2656,19807,1442,0.183,Healthy
C0660,1,3,4.798,35.44,4.803,6.717,145,23.21,0,1292,900,2804,2218,2745,3241,3965,4928,4374,4052,3723,2303,19193,1400,0.114,Healthy
C0660,2,6,4.634,35.46,4.638,6.697,160,23.07,0,1193,968,2637,2145,2783,3271,3999,4639,4204,3899,3829,2490,18280,1307,-0.051,Healthy
C0660,3,9,4.452,35.31,4.468,6.689,153,23.16,0,1139,955,2584,2089,2711,3054,3934,4328,4014,4115,3926,2411,18169,1463,-0.221,Healthy
C0660,4,12,4.646,35.4,4.655,6.691,152,23.35,0,1168,924,2612,2125,2706,3091,4183,4419,4210,4170,3937,2343,18419,1369,-0.034,Healthy
C0660,5,15,4.668,35.32,4.684,6.673,147,23.03,0,1137,865,2530,2172,2771,3096,3995,4334,4057,3787,3535,2569,17469,1240,-0.005,Healthy
C0660,6,18,4.542,35.17,4.57,6.724,161,23.01,0,1229,864,2477,1996,2621,3114,3993,4399,4034,3782,3658,2559,17614,1315,-0.119,Healthy
C0661,1,3,4.892,35.82,4.862,6.671,162,20.2,0,1207,928,2524,2026,2903,3213,4239,4644,4590,4133,3929,2612,18841,1369,0.173,Healthy
C0661,2,6,5.187,36.02,5.136,6.72,219,19.64,0,1295,1034,2896,2252,3013,3562,4484,4883,4723,4686,4182,2967,20428,1466,0.447,Healthy
C0661,3,9,5.344,36.55,5.237,6.789,334,16.17,0,1371,1081,3007,2427,3171,3731,4775,4946,5287,4973,4237,3019,21778,1474,0.548,Subclinical
C0661,4,12,5.709,37.07,5.539,6.876,483,14.45,0,1592,1137,3318,2662,3500,4205,5295,5743,5644,5302,5067,3398,23821,1662,0.85,Subclinical
C0661,5,15,6.448,37.7,6.178,6.98,665,11.61,1,2139,1558,4316,3502,4509,5036,6212,7484,7410,6852,6564,4550,31453,2041,1.489,Clinical
C0661,6,18,7.13,38.41,6.736,7.1,884,9.3,1,2124,1576,4659,3511,4880,4889,6665,7519,6954,7165,6844,4342,31485,2148,2.047,Clinical
C0662,1,3,4.271,34.77,4.33,6.555,140,21.23,0,1070,858,2534,2173,2667,3014,3698,4585,4377,3678,3613,2426,18119,1342,-0.359,Healthy
C0662,2,6,4.091,34.69,4.154,6.538,139,21.74,0,1162,897,2614,1981,2602,3138,4069,4455,4261,3780,3255,2382,18251,1386,-0.535,Healthy
C0662,3,9,4.191,34.71,4.254,6.539,138,20.94,0,1181,907,2318,2085,2547,2859,3986,4297,3999,3864,3344,2231,17413,1348,-0.435,Healthy
C0662,4,12,4.081,34.76,4.138,6.537,158,20.67,0,1204,864,2648,2321,2707,3087,4165,4406,4404,3671,3847,2360,18543,1390,-0.551,Healthy
C0662,5,15,4.12,34.82,4.173,6.525,163,21.47,0,1236,871,2657,2045,2777,3081,4101,4694,4092,4047,3624,2336,18811,1392,-0.516,Healthy
C0662,6,18,4.214,34.52,4.292,6.538,145,21.1,0,1173,870,2451,2052,2629,2821,4110,4465,4078,3754,3489,2332,17654,1370,-0.397,Healthy
C0664,1,3,4.409,35.37,4.42,6.82,163,19.27,0,1190,907,2652,2116,2860,3073,4068,4350,3945,3640,3909,2687,17931,1333,-0.269,Healthy
C0664,2,6,4.515,35.45,4.519,6.822,158,19.75,0,1198,847,2301,1993,2717,3271,4237,4048,3705,3554,3602,2369,17396,1355,-0.17,Healthy
C0664,3,9,4.419,35.4,4.427,6.765,162,19.46,0,1145,831,2696,2040,2842,3085,4462,4405,4033,3686,3597,2575,18587,1363,-0.262,Healthy
C0664,4,12,4.624,35.48,4.626,6.799,164,19.66,0,1083,867,2422,2034,2680,3195,4153,4266,3749,3609,3788,2673,17202,1372,-0.063,Healthy
C0664,5,15,4.513,35.47,4.516,6.751,153,19.93,0,1165,796,2592,1951,2699,3111,4146,4147,3704,3645,3695,2528,17903,1353,-0.173,Healthy
C0664,6,18,4.319,35.45,4.323,6.812,153,19.8,0,1259,861,2532,2031,2690,3191,4180,4454,3593,3608,3880,2683,18187,1343,-0.366,Healthy
C0665,1,3,4.636,35.49,4.637,6.735,166,18.67,0,1243,920,2553,2164,2802,3256,4228,4522,4477,4065,3319,2305,18827,1452,-0.052,Healthy
C0665,2,6,4.862,35.33,4.878,6.75,159,19.37,0,1170,846,2630,2146,2633,3313,4205,4653,4224,4164,3400,2428,18282,1414,0.189,Healthy
C0665,3,9,4.511,35.39,4.52,6.727,165,18.78,0,1156,820,2696,2194,2811,3249,4270,4915,4219,4060,3544,2245,19780,1377,-0.169,Healthy
C0665,4,12,4.874,35.32,4.891,6.702,174,19.68,0,1179,840,2499,2274,2817,3184,4410,4761,4301,3774,3876,2373,19267,1408,0.202,Healthy
C0665,5,15,4.831,35.32,4.848,6.735,161,19.45,0,1292,948,2681,2075,2809,3170,4015,4607,4469,4075,3493,2452,18759,1405,0.159,Healthy
C0665,6,18,4.807,35.36,4.82,6.717,165,18.82,0,1194,904,2616,2124,2872,3118,4555,4541,4534,3838,3562,2449,18272,1387,0.131,Healthy
C0666,1,3,4.537,37.12,4.397,6.828,111,23.64,0,1184,892,2680,2107,2970,3437,4390,4385,3992,3832,3729,2364,18749,1409,-0.292,Healthy
C0666,2,6,4.707,36.94,4.578,6.822,128,23.35,0,1211,943,2639,2048,2827,3437,4409,4513,4199,4046,3720,2469,18547,1363,-0.111,Healthy
C0666,3,9,4.85,37.11,4.702,6.825,107,24.48,0,1190,890,2555,2147,2867,3288,4273,4376,4050,3797,3725,2407,18567,1357,0.013,Healthy
C0666,4,12,4.686,36.92,4.56,6.854,123,23.8,0,1284,922,2535,2189,2951,3524,4325,4522,4234,3822,3558,2590,18877,1384,-0.129,Healthy
C0666,5,15,4.467,37.2,4.323,6.831,126,23.23,0,1145,891,2634,2000,2853,3408,4372,4430,4150,3879,3546,2420,17863,1299,-0.366,Healthy
C0666,6,18,4.509,37.21,4.363,6.811,110,23.6,0,1252,887,2666,2077,2901,3538,4430,4658,3962,3843,3668,2470,18291,1295,-0.326,Healthy
C0669,1,3,4.715,35.35,4.728,6.616,161,25.37,0,968,765,2207,1835,2436,2751,3542,3755,3763,3542,3197,2191,15905,1198,0.039,Healthy
C0669,2,6,4.818,35.38,4.829,6.561,184,25.63,0,1138,842,2382,2016,2386,3043,3965,4216,3953,3737,3119,2052,17540,1249,0.14,Healthy
C0669,3,9,4.983,35.42,4.991,6.566,161,27.11,0,1051,813,2350,1917,2579,2741,3595,4147,3620,3373,3153,2256,16330,1241,0.302,Healthy
C0669,4,12,4.763,35.28,4.783,6.588,169,26.24,0,1050,795,2285,1993,2468,2863,3783,4368,3843,3666,3113,2071,17036,1373,0.094,Healthy
C0669,5,15,4.802,35.33,4.818,6.59,180,26.39,0,1088,776,2286,1866,2483,2949,3885,4106,3915,3495,3206,2094,17115,1255,0.129,Healthy
C0669,6,18,4.973,35.21,5.0,6.619,163,26.05,0,1048,817,2333,1771,2517,2880,3595,4147,3643,3429,3238,2280,16087,1191,0.311,Healthy
C0670,1,3,4.666,36.1,4.613,6.73,130,23.87,0,1265,954,2788,2199,2691,3046,3986,4947,4403,3996,3886,2633,19069,1359,-0.076,Healthy
C0670,2,6,4.443,36.13,4.39,6.701,138,22.24,0,1285,965,2931,2236,2843,3094,4322,5443,4851,4276,4109,2630,19815,1521,-0.299,Healthy
C0670,3,9,4.492,36.07,4.443,6.754,137,23.07,0,1235,894,2663,2208,2839,3228,4213,5046,4817,4232,3715,2555,19870,1493,-0.246,Healthy
C0670,4,12,4.396,36.05,4.35,6.751,150,22.86,0,1185,923,2890,2245,2797,3119,3997,4685,4594,4456,4052,2515,18914,1419,-0.339,Healthy
C0670,5,15,4.436,36.08,4.387,6.756,143,23.44,0,1255,967,2885,2219,2826,3131,3974,5305,4686,4420,4049,2725,19805,1500,-0.302,Healthy
C0670,6,18,4.664,36.12,4.609,6.721,139,22.17,0,1283,965,2605,2121,2752,3270,4278,4783,4663,4267,4025,2618,19124,1443,-0.08,Healthy
C0672,1,3,4.735,35.64,4.722,6.665,133,20.67,0,985,745,2024,1757,2438,2889,3728,4342,4005,3637,3591,2109,15921,1211,0.033,Healthy
C0672,2,6,4.716,36.1,4.662,6.698,161,20.35,0,1060,760,2195,1943,2641,2964,3935,4395,3867,3768,3564,2197,17196,1346,-0.027,Healthy
C0672,3,9,4.977,36.57,4.876,6.745,181,17.07,0,1140,795,2259,1907,2512,2823,4006,4530,4209,4124,3423,2541,17828,1287,0.187,Healthy
C0672,4,12,5.261,37.21,5.09,6.806,215,16.82,0,1125,844,2497,2075,2733,3430,4258,4755,4798,4218,3512,2701,18524,1394,0.401,Healthy
C0672,5,15,5.634,37.89,5.378,6.877,278,14.26,1,1494,1183,3479,2745,3589,4459,5689,6353,6189,5808,4874,3312,24817,1722,0.689,Subclinical
C0672,6,18,5.91,38.58,5.564,6.96,327,11.7,1,1581,1196,3653,2713,4044,4369,6049,6798,6876,6041,5163,3847,26343,1807,0.875,Subclinical
C0673,1,3,4.92,35.64,4.907,6.662,156,19.17,0,1181,896,2473,2095,2902,3379,4231,5139,4358,4260,3682,2531,18679,1390,0.218,Healthy
C0673,2,6,5.075,36.06,5.021,6.69,189,19.59,0,1186,896,2629,2182,3045,3318,4220,4838,4746,4264,3857,2492,19576,1418,0.332,Healthy
C0673,3,9,5.191,36.37,5.105,6.73,262,18.23,0,1358,942,2787,2160,3200,3421,4443,5296,5011,4616,4087,2793,20320,1490,0.416,Healthy
C0673,4,12,5.482,36.73,5.354,6.781,337,15.29,0,1419,1067,3022,2453,3251,3715,5010,6024,5244,4407,4650,3097,22190,1583,0.665,Subclinical
